"","STATE","COUNTY","GROCPC","SNAPStoresPERTHO","SNAPRedemp","AMB_PAR06","PCT_FREE_LUNCH","PCT_REDUCED_LUNCH","PC_FRUVEG","PC_SNACKS","PC_SODA","PC_MEAT","PC_FATS","PC_PREPFOO","MILK_PRICE","SODA_PRICE","PCT_DIABET","PCT_OBESE_ADULTS","PCT_Child_OBESITY","PctNHWhite","PctNHBlack","PctHisp08","PctNHAsian","PctNHNA08","Median_Inc","Percent_Poverty","metro"
"911","Kansas","Ellis",0.146,0.504,114847,89,21.8,9.1,169,122,64,61,21,298,0.88,0.97,7.7,28.8,13.3,93.6,0.9,3.1,1.2,0.2,44846,11.2,0
"912","Kansas","Ellsworth",NA,0.8,30559,75,25.9,10.2,169,122,64,61,21,298,0.88,0.97,9.1,28.7,9.5,88.9,3.9,5.4,0.3,0.4,42896,10.5,0
"913","Kansas","Finney",0.123,0.512,183346,83,48.9,12.5,169,122,64,61,21,298,0.88,0.97,7.3,29.8,9.5,50,1.2,45.4,2.3,0.5,49963,13.9,0
"914","Kansas","Ford",0.151,0.541,147994,93,52.7,14.7,169,122,64,61,21,298,0.88,0.97,7.7,29,18.9,46.4,1.4,48.9,1.8,0.5,45031,13.5,0
"915","Kansas","Franklin",0.076,0.452,204211,82,25.8,9.8,174,120,66,68,19,315,0.89,0.98,8.2,30.3,10.5,92.5,1.4,2.9,0.7,0.8,48591,9.8,1
"916","Kansas","Geary",0.135,0.321,227201,73,33.8,18.9,169,122,64,61,21,298,0.88,0.97,8.1,28.1,10.5,67.3,16.2,8.3,3.1,0.8,43528,10.5,0
"917","Kansas","Gove",1.521,1.57,3760,95,16.3,13.8,169,122,64,61,21,298,0.88,0.97,10.8,28.3,NA,97,0.1,1.6,0.1,0.2,42205,9.9,0
"918","Kansas","Graham",NA,0.772,36790,65,21.5,18.2,169,122,64,61,21,298,0.88,0.97,10.5,28.1,NA,93.8,3.5,1.2,0.2,0.4,39094,11.2,0
"919","Kansas","Grant",0.267,0.541,83910,102,39.6,13.2,169,122,64,61,21,298,0.88,0.97,8.2,30,17,58.2,0.2,39.9,0.3,0.8,57591,9.8,0
"920","Kansas","Gray",0.533,0.527,21438,111,28.5,11.7,169,122,64,61,21,298,0.88,0.97,8.4,29.5,6,83.6,0.2,14.7,0.1,0.4,49864,8.8,0
"921","Kansas","Greeley",0.776,0.79,20112,NA,34.1,10.9,169,122,64,61,21,298,0.88,0.97,9.9,30.1,NA,86.1,0.2,12.6,0.2,0.2,44832,10.2,0
"922","Kansas","Greenwood",0.571,1.458,39165,96,28.7,17.5,169,122,64,61,21,298,0.88,0.97,9.8,28.5,12.5,93.8,0.2,3,0.3,1,36704,15.5,0
"923","Kansas","Hamilton",0.383,0.38,52481,58,43.8,11.3,169,122,64,61,21,298,0.88,0.97,8.7,29.4,14.8,66.4,0.5,31.1,0.5,0.4,42390,12.2,0
"924","Kansas","Harper",0.515,1.537,27768,76,36.7,21.7,169,122,64,61,21,298,0.88,0.97,10.2,29.3,10.9,94.9,0.3,2.3,0.4,0.9,37575,13.4,0
"925","Kansas","Harvey",0.209,0.594,112987,77,28,11.4,169,122,64,61,21,298,0.88,0.97,8.6,27.9,13.8,86.1,1.7,9.8,0.6,0.5,50640,9.7,1
"926","Kansas","Haskell",0.502,1.021,19410,85,39.4,15.6,169,122,64,61,21,298,0.88,0.97,7.9,29.2,10.6,71.4,0.2,25.7,0.7,0.7,48810,10,0
"927","Kansas","Hodgeman",0.514,0.513,36639,74,22,11.8,169,122,64,61,21,298,0.88,0.97,9.7,30.3,NA,92.5,1,5.2,0.1,0.2,44829,9.6,0
"928","Kansas","Jackson",0.375,0.68,69076,92,26.6,10.9,174,120,66,68,19,315,0.89,0.98,9.1,28.1,14.9,87.7,1.1,2.7,0.3,6.1,49678,10,1
"929","Kansas","Jefferson",0.38,0.326,79158,92,17.3,9.7,174,120,66,68,19,315,0.89,0.98,8.4,29.9,11.9,94.4,1,1.9,0.2,1.1,56770,8.2,1
"930","Kansas","Jewell",0.626,0.637,29054,61,29.4,12.6,169,122,64,61,21,298,0.88,0.97,10.4,28.7,NA,97.9,NA,0.9,0.1,0.4,37937,12.6,0
"931","Kansas","Johnson",0.137,0.277,133842,75,10.2,4.3,174,120,66,68,19,315,0.89,0.98,6,23,12.6,84.2,4.1,6.1,3.8,0.4,76250,4.6,1
"932","Kansas","Kearny",0.243,0.962,16597,86,37.4,9.7,169,122,64,61,21,298,0.88,0.97,8.7,29.5,7.7,69.4,0.5,28.1,0.3,0.9,47631,11.2,0
"933","Kansas","Kingman",0.255,0.648,42165,94,23.9,14.7,169,122,64,61,21,298,0.88,0.97,9.8,28.9,3.8,95.2,0.2,2.2,0.3,0.7,48480,10.4,0
"934","Kansas","Kiowa",0.341,1.181,8585,88,24.6,18.8,169,122,64,61,21,298,0.88,0.97,10.1,28.5,NA,94.6,0.4,3.2,0.4,0.9,39104,12.7,0
"935","Kansas","Labette",0.273,0.594,176837,85,38.1,17.1,169,122,64,61,21,298,0.88,0.97,9.9,30.8,10.8,86.3,5.1,3.3,0.4,2,37501,15.7,0
"936","Kansas","Lane",0.573,1.147,14465,90,27.5,16.1,169,122,64,61,21,298,0.88,0.97,10,29,NA,95.7,0.1,2.2,0.2,0.1,47226,8.5,0
"937","Kansas","Leavenworth",0.082,0.323,173288,83,18.6,6.5,174,120,66,68,19,315,0.89,0.98,7.8,27.8,13.9,83,9.3,3.8,1.3,0.7,60218,8.3,1
"938","Kansas","Lincoln",0.304,0.307,56707,66,32.5,15,169,122,64,61,21,298,0.88,0.97,9.3,28.7,3.6,95.7,0.2,2.5,0.2,0.5,40793,10.7,0
"939","Kansas","Linn",0.308,0.936,56716,94,28.2,12.1,174,120,66,68,19,315,0.89,0.98,8.6,28.5,12.8,95.7,0.9,1.5,0.1,0.5,43671,11.8,1
"940","Kansas","Logan",0.38,0.771,32506,90,24.1,11.6,169,122,64,61,21,298,0.88,0.97,10.2,28.8,NA,94.9,0.7,2.5,0.2,0.2,42609,9.7,0
"941","Kansas","Lyon",0.167,0.647,155530,85,41.3,15.5,169,122,64,61,21,298,0.88,0.97,8.1,30,18,74.1,2.5,19.9,1.7,0.4,39942,15.3,0
"942","Kansas","McPherson",0.309,0.585,65591,74,18.2,8.9,169,122,64,61,21,298,0.88,0.97,8.9,28.9,6.7,94.1,1,2.9,0.4,0.4,51352,8.6,0
"943","Kansas","Marion",0.491,0.826,20921,70,23.9,12.7,169,122,64,61,21,298,0.88,0.97,9.3,28.9,12.6,95.1,0.7,2.4,0.2,0.6,43983,10.3,0
"944","Kansas","Marshall",0.59,0.884,57067,71,23.4,12.3,169,122,64,61,21,298,0.88,0.97,9,30.1,4.3,96.4,0.3,1.5,0.5,0.4,42976,10.5,0
"945","Kansas","Meade",0.23,0.459,36485,72,31.4,18.3,169,122,64,61,21,298,0.88,0.97,9.1,29.1,6.1,83.9,0.4,14,0.3,0.4,48307,9.5,0
"946","Kansas","Miami",0.129,0.355,176094,82,19.2,7.9,174,120,66,68,19,315,0.89,0.98,8.2,29.1,13,93.9,1.7,2.2,0.4,0.5,61231,7.5,1
"947","Kansas","Mitchell",0.477,0.954,31746,63,24.1,13,169,122,64,61,21,298,0.88,0.97,9.8,27.9,15.9,95.5,0.9,1.7,0.4,0.4,44321,10.6,0
"948","Kansas","Montgomery",0.174,0.581,205803,90,38.8,14.3,143,104,70,67,17,281,0.93,1,10.1,29.6,13.8,83.4,6.1,3.5,0.6,3,41913,12.4,0
"949","Kansas","Morris",0.336,0.663,43167,70,26.8,13.3,169,122,64,61,21,298,0.88,0.97,10.2,28.7,13.5,93.8,0.5,4.1,0.2,0.3,41867,10.4,0
"950","Kansas","Morton",0.331,1.007,40463,87,29.4,11.3,169,122,64,61,21,298,0.88,0.97,8.6,28.2,NA,78.7,0.3,17.4,1.2,1.2,48636,9.9,0
"951","Kansas","Nemaha",0.688,0.989,23894,63,16,9.9,169,122,64,61,21,298,0.88,0.97,9.7,26.8,22.1,96.5,0.7,1.4,0.1,0.5,46938,9.3,0
"952","Kansas","Neosho",0.247,0.616,199233,89,33,15.4,169,122,64,61,21,298,0.88,0.97,9.5,29.3,10.8,92,1.1,3.6,0.4,1.1,40362,14.4,0
"953","Kansas","Ness",0.669,0.679,32989,88,26.4,10.3,169,122,64,61,21,298,0.88,0.97,10.4,27.9,NA,95.5,NA,3.1,0.1,0.2,44389,9.3,0
"954","Kansas","Norton",0.74,1.117,25843,109,27.2,15.7,169,122,64,61,21,298,0.88,0.97,8.6,28,6.6,90.4,4.5,3.2,0.7,0.5,38252,12.3,0
"955","Kansas","Osage",0.244,0.612,61887,85,26,11.6,174,120,66,68,19,315,0.89,0.98,8.6,29.8,14.7,95.2,0.7,1.9,0.2,0.7,48848,11.3,1
"956","Kansas","Osborne",0.777,0.789,46460,81,28,15.1,169,122,64,61,21,298,0.88,0.97,10.7,29.7,NA,97.9,0.1,0.6,0.3,0.3,37568,12.4,0
"957","Kansas","Ottawa",NA,0.664,18353,62,19.8,12.7,169,122,64,61,21,298,0.88,0.97,8.7,28.2,18.8,95,1.1,2.3,0.2,0.4,45925,8.7,0
"958","Kansas","Pawnee",0.312,0.636,58621,75,25,13.8,169,122,64,61,21,298,0.88,0.97,9.1,29.4,11.9,85.9,6,5.4,0.6,1,43007,12.5,0
"959","Kansas","Phillips",0.56,0.749,45736,92,24.2,15.9,169,122,64,61,21,298,0.88,0.97,10.3,29.4,19.9,96.9,0.4,1.1,0.5,0.4,41832,11.4,0
"960","Kansas","Pottawatomie",0.361,0.406,193142,82,19.2,11.6,174,120,66,68,19,315,0.89,0.98,8.3,27.6,7.8,93.5,1.2,2.9,0.5,0.6,54341,8,0
"961","Kansas","Pratt",0.319,0.531,161598,83,26.9,14.2,169,122,64,61,21,298,0.88,0.97,9.5,29.9,14.1,92.6,1.1,4.3,0.5,0.5,44498,11,0
"962","Kansas","Rawlins",0.781,0.4,44449,71,26.5,21.3,169,122,64,61,21,298,0.88,0.97,10.2,28.6,NA,97.3,0.4,1.2,NA,0.3,38980,12.7,0
"963","Kansas","Reno",0.206,0.646,154418,92,34.8,12.5,169,122,64,61,21,298,0.88,0.97,8.7,28.9,12,87.8,2.9,6.7,0.6,0.6,42597,12.5,0
"964","Kansas","Republic",0.408,0.623,36744,70,32,14.1,169,122,64,61,21,298,0.88,0.97,10.8,28.7,16.8,97.3,0.4,1.4,0.1,0.3,38199,11.8,0
"965","Kansas","Rice",0.299,0.795,46657,83,44.6,14.4,169,122,64,61,21,298,0.88,0.97,8.9,28.8,23.8,87.5,1.4,8.6,0.7,0.7,43158,12.7,0
"966","Kansas","Riley",0.072,0.281,76940,83,19.4,11.1,169,122,64,61,21,298,0.88,0.97,5.9,26.4,9.8,82.3,6.7,5.1,3.4,0.6,43801,19.8,0
"967","Kansas","Rooks",0.582,0.584,44641,83,24,18.9,169,122,64,61,21,298,0.88,0.97,9.4,27.6,5.8,96.1,1.2,1.3,0.2,0.5,39738,11.5,0
"968","Kansas","Rush",NA,0.309,82473,91,27.8,14.9,169,122,64,61,21,298,0.88,0.97,10.2,28.2,NA,96.3,0.4,2,0.2,0.4,39197,10.9,0
"969","Kansas","Russell",0.446,0.753,57698,84,31.9,11.5,169,122,64,61,21,298,0.88,0.97,9.9,27.9,3.1,95,0.8,2.1,0.4,0.6,38635,12.8,0
"970","Kansas","Saline",0.11,0.494,174562,79,33.3,12.9,169,122,64,61,21,298,0.88,0.97,8,31.9,13.9,84.7,3,8.1,1.8,0.5,45342,11.3,0
"971","Kansas","Scott",0.437,0.874,39652,62,28,15.9,169,122,64,61,21,298,0.88,0.97,9,29.6,7.1,88.9,0.1,9.9,0.1,0.3,51658,7.7,0
"972","Kansas","Sedgwick",0.133,0.545,214173,95,39.5,9.8,169,122,64,61,21,298,0.88,0.97,8.7,28.3,16.5,73.1,9.2,10.9,3.8,0.9,49518,12.3,1
"973","Kansas","Seward",0.087,0.391,270473,82,55.2,11.9,169,122,64,61,21,298,0.88,0.97,7.1,30.7,12.2,39.5,3.4,52.7,2.9,0.6,44613,13.4,0
"974","Kansas","Shawnee",0.202,0.532,212624,81,35.7,9,174,120,66,68,19,315,0.89,0.98,8.4,29.4,14.7,77.5,8.7,9.1,1.3,1.1,48332,12.2,1
"975","Kansas","Sheridan",0.402,1.992,5234,77,19.9,12.7,169,122,64,61,21,298,0.88,0.97,10.2,28.2,NA,97.3,0.2,1.9,0.1,0.1,43297,11.2,0
"976","Kansas","Sherman",NA,0.499,195920,79,34.9,10,169,122,64,61,21,298,0.88,0.97,9.7,28.1,11.3,88.5,0.5,9.4,0.2,0.3,39299,13.9,0
"977","Kansas","Smith",0.76,1.025,27318,83,27.9,9.8,169,122,64,61,21,298,0.88,0.97,10.4,27.9,11.6,98,0.2,1,NA,0.2,34547,11.9,0
"978","Kansas","Stafford",0.457,0.693,61241,103,35.7,16.5,169,122,64,61,21,298,0.88,0.97,9.8,29.7,19.7,89.3,0.2,8.7,0.2,0.3,39130,12.3,0
"979","Kansas","Stanton",0.468,NA,NA,79,38.8,20,169,122,64,61,21,298,0.88,0.97,9,29.6,8.9,68.1,0.9,29.1,0.2,1.3,49924,11.4,0
"980","Kansas","Stevens",0.198,0.593,55999,105,33.9,15,169,122,64,61,21,298,0.88,0.97,8.7,28,13.9,69.1,0.9,27.6,0.3,1.1,54486,9.1,0
"981","Kansas","Sumner",0.252,0.678,76140,82,27.2,11.3,169,122,64,61,21,298,0.88,0.97,9.2,28.8,8.5,92.2,1.1,3.7,0.2,1.1,46245,11.5,1
"982","Kansas","Thomas",0.272,0.687,100690,81,26,14.6,169,122,64,61,21,298,0.88,0.97,8.4,29.2,9.2,94.5,0.6,2.9,0.6,0.4,45735,10.1,0
"983","Kansas","Trego",0.344,0.694,33708,82,20.1,13.7,169,122,64,61,21,298,0.88,0.97,10.2,28.8,NA,96.3,0.5,1,0.6,0.4,39069,10.7,0
"984","Kansas","Wabaunsee",0.292,0.722,5667,78,19.8,12.3,174,120,66,68,19,315,0.89,0.98,8.5,28.3,17.8,95,0.4,2.9,0.1,0.6,54114,8.2,1
"985","Kansas","Wallace",0.695,0.712,14502,71,32.7,11.7,169,122,64,61,21,298,0.88,0.97,10.3,29.2,NA,90.6,0.7,6.8,0.1,1.1,40574,13.1,0
"986","Kansas","Washington",1.03,1.036,13084,76,23.2,16.2,169,122,64,61,21,298,0.88,0.97,10.1,27.5,6.6,97.5,0.2,1.3,0.1,0.3,40445,9.4,0
"987","Kansas","Wichita",0.454,1.397,19080,67,35.9,10,169,122,64,61,21,298,0.88,0.97,9.2,28.9,20.3,75.5,0.1,22.6,0.1,0.9,42976,11.9,0
"988","Kansas","Wilson",0.204,1.031,53704,91,30.2,17.8,169,122,64,61,21,298,0.88,0.97,9.6,29.1,13.1,94.1,0.9,2.2,0.4,1.1,38975,12.7,0
"989","Kansas","Woodson",0.603,2.74,33220,101,34.2,9.5,169,122,64,61,21,298,0.88,0.97,9.7,28.1,NA,95.2,0.9,1.9,0.1,0.9,32942,16.6,0
"990","Kansas","Wyandotte",0.15,0.616,207161,88,55.1,11.4,174,120,66,68,19,315,0.89,0.98,9.5,31.1,12.1,47.1,25.9,23.1,1.7,0.6,39208,19.2,1
"991","Kentucky","Adair",0.337,1.35,78902,77,40.4,10.1,172,112,74,74,18,292,0.94,0.99,12.5,32.2,15.3,94.4,3.2,1,0.4,0.2,30169,23.4,0
"992","Kentucky","Allen",0.265,0.681,213191,77,38.7,8.7,172,112,74,74,18,292,0.94,0.99,11.7,31,14,96.6,1.3,1.1,0.1,0.1,36097,19.2,0
"993","Kentucky","Anderson",0.047,0.375,290571,85,28.4,7.3,172,112,74,74,18,292,0.94,0.99,9.9,32.1,17.6,95.2,2.4,1.1,0.3,0.1,49615,9.7,0
"994","Kentucky","Ballard",0.243,0.601,117216,111,38.1,10.8,160,117,89,69,18,297,1.08,1,11.5,29.9,10.9,93.9,3.5,0.9,0.3,0.1,36776,15.2,0
"995","Kentucky","Barren",0.243,0.794,244274,77,42.9,9.5,172,112,74,74,18,292,0.94,0.99,12.9,28.2,19.3,93.1,4,1.4,0.6,0.1,36155,17.8,0
"996","Kentucky","Bath",0.605,1.787,47903,85,57.4,7.3,185,123,70,66,20,315,0.81,0.93,12.1,33.4,25.3,95.9,2.1,1.1,NA,0.2,30960,26.7,0
"997","Kentucky","Bell",0.414,1.411,352087,93,68.8,8.3,160,117,89,69,18,297,1.08,1,13.5,34.2,19.4,95,2.6,0.9,0.4,0.2,24858,31.3,0
"998","Kentucky","Boone",0.116,0.564,156288,70,18.3,6.9,185,123,70,66,20,315,0.81,0.93,8.2,29.4,15.2,90.8,2.8,3.2,2,0.2,66178,6.1,1
"999","Kentucky","Bourbon",0.254,1.059,135191,78,40.6,8.2,185,123,70,66,20,315,0.81,0.93,12.2,33.8,19.7,87.6,6.3,4.8,0.1,0.1,41220,14.3,1
"1000","Kentucky","Boyd",0.227,1.071,265353,89,42.8,7,160,117,89,69,18,297,1.08,1,12.7,32.2,15.4,94.3,2.8,1.4,0.4,0.2,38255,18,1
"1001","Kentucky","Boyle",0.244,0.83,247835,82,36.7,8.4,172,112,74,74,18,292,0.94,0.99,10.9,28.8,17.3,86.4,9.1,2.2,0.9,0.2,40127,15.8,0
"1002","Kentucky","Bracken",0.351,1.4,46777,81,38.7,8.9,185,123,70,66,20,315,0.81,0.93,11.1,31.6,22.3,97.6,0.9,0.7,0.1,0.2,39366,13.7,1
"1003","Kentucky","Breathitt",0.255,2.15,156839,101,69.4,9.8,172,112,74,74,18,292,0.94,0.99,14.2,35.5,18.6,97.5,0.5,0.8,0.4,0.1,24162,31.5,0
"1004","Kentucky","Breckinridge",0.21,1.098,114219,85,47.7,12.4,172,112,74,74,18,292,0.94,0.99,10.7,29,13.3,94.9,2.9,1,0.1,0.2,39128,18.9,0
"1005","Kentucky","Bullitt",0.122,0.493,141899,87,31,9.1,172,112,74,74,18,292,0.94,0.99,9.1,31.1,14.8,96.2,1.3,1.1,0.4,0.3,53284,9.4,1
"1006","Kentucky","Butler",0.53,1.205,108505,86,38.3,11.7,172,112,74,74,18,292,0.94,0.99,10.6,31.3,22,95.6,1.1,2,0.2,0.2,35917,19.2,0
"1007","Kentucky","Caldwell",0.392,1.166,146543,82,44,7.4,160,117,89,69,18,297,1.08,1,12.1,33.2,14.5,92.6,5.4,0.9,0.2,0.2,35697,16.8,0
"1008","Kentucky","Calloway",0.111,0.386,304062,88,27.3,7.2,160,117,89,69,18,297,1.08,1,9.5,27.7,12.4,91.1,3.9,1.8,2.1,0.2,36284,18.2,0
"1009","Kentucky","Campbell",0.173,0.735,156864,97,33.2,8.3,185,123,70,66,20,315,0.81,0.93,9.9,28.5,8.5,94.7,2.2,1.4,0.7,0.2,50566,11.5,1
"1010","Kentucky","Carlisle",0.388,1.744,27748,71,43.4,8,160,117,89,69,18,297,1.08,1,12,30.3,16.4,95.7,1.6,1.4,0.1,0.4,36545,15.5,0
"1011","Kentucky","Carroll",0.285,1.129,271976,67,44.1,9.1,185,123,70,66,20,315,0.81,0.93,10.7,31.1,18.3,91.1,2.5,4.8,0.2,0.2,43720,14.6,0
"1012","Kentucky","Carter",0.328,1.493,165787,92,55.3,7.3,160,117,89,69,18,297,1.08,1,11.4,33.8,17.9,97.9,0.4,0.8,0.1,0.3,33435,20.8,0
"1013","Kentucky","Casey",0.434,1.604,95030,77,56.6,11.4,172,112,74,74,18,292,0.94,0.99,12.7,31.2,15.1,95.8,0.7,2.7,0.1,0.2,26892,26.2,0
"1014","Kentucky","Christian",0.222,0.589,316583,87,50.1,10.9,172,112,74,74,18,292,0.94,0.99,10.9,29.9,8.7,70.8,20.6,5.7,0.9,0.3,37775,20.6,1
"1015","Kentucky","Clark",0.282,1.149,182335,89,33.9,7.1,172,112,74,74,18,292,0.94,0.99,10.9,29.3,20.8,92.1,4.9,1.6,0.5,0.2,44907,15.8,1
"1016","Kentucky","Clay",0.168,1.588,231260,91,67,5.5,160,117,89,69,18,297,1.08,1,11.4,31,22.1,92.5,4.9,1.5,0.1,0.2,22365,38.3,0
"1017","Kentucky","Clinton",0.21,1.672,167001,78,54.5,12.2,172,112,74,74,18,292,0.94,0.99,11.9,30.9,20.8,96.6,0.3,2.3,NA,0.3,25029,26.4,0
"1018","Kentucky","Crittenden",0.219,0.541,205475,102,40.2,8.4,160,117,89,69,18,297,1.08,1,10.3,31.5,10.5,97.4,0.9,0.6,0.1,0.2,34009,18,0
"1019","Kentucky","Cumberland",0.291,1.76,67885,81,57.2,9.9,172,112,74,74,18,292,0.94,0.99,11.9,31.5,15.7,94.6,3.5,0.7,NA,0.1,28825,23.7,0
"1020","Kentucky","Daviess",0.192,0.911,171969,93,37.9,9.5,160,117,89,69,18,297,1.08,1,11.2,29.1,16.3,91.7,4.8,1.6,0.5,0.2,43075,13.6,1
"1021","Kentucky","Edmonson",0.418,1.241,66298,82,44.6,10.6,172,112,74,74,18,292,0.94,0.99,12.9,32.3,15.6,96.3,1.5,1.2,0.2,0.3,33785,20.7,1
"1022","Kentucky","Elliott",0.14,1.923,51675,99,65.1,8.2,160,117,89,69,18,297,1.08,1,11.5,31.6,15.6,98.4,0.1,0.6,NA,0.1,26464,29.8,0
"1023","Kentucky","Estill",0.201,1.539,182653,87,53.7,9.1,172,112,74,74,18,292,0.94,0.99,12.4,29.1,18.4,98.2,0.3,0.7,0.1,0.2,28912,24.1,0
"1024","Kentucky","Fayette",0.187,0.606,193971,98,35.6,6.6,172,112,74,74,18,292,0.94,0.99,9.9,27.5,18.9,75.8,13.5,5.8,3.1,0.3,50267,15.4,1
"1025","Kentucky","Fleming",0.409,1.9,75085,86,43.3,10.9,185,123,70,66,20,315,0.81,0.93,10.3,28,16.1,96.4,1.6,1,0.2,0.1,33584,18.5,0
"1026","Kentucky","Floyd",0.5,1.734,164789,102,61.6,8.2,160,117,89,69,18,297,1.08,1,14.4,35.3,14.3,96.8,1.4,0.8,0.3,0.1,27462,28.1,0
"1027","Kentucky","Franklin",0.145,0.573,257091,87,34,6.6,172,112,74,74,18,292,0.94,0.99,11.5,31.8,21.4,85.1,10.2,2.2,1,0.1,48291,13.1,0
"1028","Kentucky","Fulton",0.294,1.459,317997,105,74.4,8.5,160,117,89,69,18,297,1.08,1,12.5,31.2,17.6,71.1,26.2,1.1,0.3,0.1,27815,30.1,0
"1029","Kentucky","Gallatin",0.248,1.611,51691,106,51.6,9.2,185,123,70,66,20,315,0.81,0.93,10.3,30,20.3,94,1.8,2.6,0.2,0.2,42554,17,1
"1030","Kentucky","Garrard",0.235,0.705,36371,85,31.9,9.3,172,112,74,74,18,292,0.94,0.99,11.7,30.7,17.6,93.9,2.9,2.5,NA,0.1,40083,16.6,0
"1031","Kentucky","Grant",0.199,0.939,229966,84,39.5,6.3,185,123,70,66,20,315,0.81,0.93,9.3,32.2,11.8,96.1,0.7,1.6,0.6,0.2,45697,14.3,1
"1032","Kentucky","Graves",0.133,0.427,341413,81,46.5,8,160,117,89,69,18,297,1.08,1,11,32.1,17.3,89,4.6,4.8,0.3,0.2,36771,20.5,0
"1033","Kentucky","Grayson",0.356,1.373,162629,85,43.1,12.2,172,112,74,74,18,292,0.94,0.99,12.2,28.5,15.1,97.2,0.7,1,0.2,0.2,33791,19.1,0
"1034","Kentucky","Green",0.173,1.119,79000,91,40.1,15.8,172,112,74,74,18,292,0.94,0.99,11.6,31.3,16.6,95,2.6,1.4,0.1,0.1,33509,20.7,0
"1035","Kentucky","Greenup",0.215,0.99,76208,92,39.7,8.5,160,117,89,69,18,297,1.08,1,13,31.9,17.7,97.2,0.8,0.7,0.4,0.2,39479,17,1
"1036","Kentucky","Hancock",0.233,0.693,46297,89,31.7,10.5,160,117,89,69,18,297,1.08,1,10.7,29.1,16.1,96.8,1,1.1,0.2,0.3,46518,13.2,1
"1037","Kentucky","Hardin",0.143,0.71,196154,84,35.5,11.9,172,112,74,74,18,292,0.94,0.99,12.3,30.3,13.6,81,10.8,3.8,2,0.3,49532,12.4,1
"1038","Kentucky","Harlan",0.322,1.624,222788,108,62.9,10.1,160,117,89,69,18,297,1.08,1,12.9,29.8,21,94.6,2.5,0.8,0.5,0.5,23648,33.9,0
"1039","Kentucky","Harrison",0.378,0.911,210199,81,41.2,7.5,185,123,70,66,20,315,0.81,0.93,11.2,31.1,13.5,94.4,2.4,1.8,0.2,0.3,42445,15.3,0
"1040","Kentucky","Hart",0.381,1.293,101464,81,48.4,10.8,172,112,74,74,18,292,0.94,0.99,10.5,30.6,17.7,92.7,5.2,1.1,0.1,0.2,31166,21.7,0
"1041","Kentucky","Henderson",0.177,0.726,282250,90,40.3,6,160,117,89,69,18,297,1.08,1,11.4,30.9,16.6,89.6,7.4,1.5,0.5,0.2,42025,14.8,1
"1042","Kentucky","Henry",0.191,0.699,61128,87,39.2,12,172,112,74,74,18,292,0.94,0.99,11.3,30.6,17,91.9,3.3,3.3,0.4,0.2,43524,16.4,1
"1043","Kentucky","Hickman",0.406,0.81,60967,100,50.4,10.1,160,117,89,69,18,297,1.08,1,11.9,30.6,26.9,86.3,10.6,1.3,0.1,0.2,37451,18,0
"1044","Kentucky","Hopkins",0.216,0.885,216011,93,41.9,8.4,172,112,74,74,18,292,0.94,0.99,10.9,32.9,17.4,90.7,6.5,1.2,0.5,0.2,40027,18.5,0
"1045","Kentucky","Jackson",0.221,1.979,101029,81,75.2,10.1,172,112,74,74,18,292,0.94,0.99,11.7,31.7,19,98.4,0.2,0.6,NA,0.1,25084,27.1,0
"1046","Kentucky","Jefferson",0.179,0.712,234808,94,49.1,8.4,172,112,74,74,18,292,0.94,0.99,10.6,27.6,13.4,73.4,20,3.2,1.8,0.3,46745,14.6,1
"1047","Kentucky","Jessamine",0.11,0.599,252217,93,36.9,8.3,172,112,74,74,18,292,0.94,0.99,10.9,25.8,11.8,92.6,3.4,1.8,1,0.2,51579,12.1,1
"1048","Kentucky","Johnson",0.167,1.497,234868,100,52.9,8,160,117,89,69,18,297,1.08,1,10.6,36.3,19.6,97.5,0.5,0.9,0.3,0.1,31116,26,0
"1049","Kentucky","Kenton",0.172,0.78,163637,94,32.7,7.5,185,123,70,66,20,315,0.81,0.93,9.4,26.9,18.3,90.8,4.8,2,0.9,0.2,52633,11,1
"1050","Kentucky","Knott",0.348,1.553,127037,107,64.4,8.5,172,112,74,74,18,292,0.94,0.99,13,32,22.6,97.4,0.9,0.8,0.2,0.1,26948,30.2,0
"1051","Kentucky","Knox",0.277,1.372,284197,90,64.5,9.4,160,117,89,69,18,297,1.08,1,11.6,32.3,21,96.8,1.1,0.8,0.2,0.2,25090,33.4,0
"1052","Kentucky","Larue",0.293,0.656,167177,80,40.7,11.2,172,112,74,74,18,292,0.94,0.99,12,29.2,17.8,93,3.6,1.6,0.2,0.2,38547,17.3,1
"1053","Kentucky","Laurel",0.279,1.111,270223,87,38.8,7.2,160,117,89,69,18,297,1.08,1,13,35.1,18.5,96.7,0.8,0.7,0.5,0.3,34304,20.1,0
"1054","Kentucky","Lawrence",0.245,1.581,221456,94,56.6,6.8,160,117,89,69,18,297,1.08,1,11.6,32.6,21.6,98.2,0.3,0.5,0.1,0.3,29015,27.1,0
"1055","Kentucky","Lee",0.134,2.158,211105,95,66.1,7.9,172,112,74,74,18,292,0.94,0.99,12.5,32.9,10.1,94.1,4.1,0.6,0.1,0.3,23786,33.9,0
"1056","Kentucky","Leslie",0.511,2.749,102512,115,56.5,9.9,160,117,89,69,18,297,1.08,1,13.6,34.3,12.9,98.4,0.1,0.7,0.1,0.1,23627,30,0
